Pipe_ID,Start_Node_ID,End_Node_ID,Pipe_Length,Pipe_Capacity,Operation_Cost
3092,846,13,525,387.5554543779138,312.97619547707626
3093,24,847,443,400.20947555888364,492.99748283684823
3094,847,44,873,332.4471096281155,549.809699277859
3095,3,848,468,497.43356792604084,490.7758989957706
3096,848,37,890,402.2596048740977,872.6409058986396
3097,16,849,621,439.82124107993957,853.0735398651157
3098,849,47,845,480.42444764907754,850.4737331346081
3099,3,850,933,354.0892370942853,540.213356561975
3100,850,36,606,371.83236485608376,660.1518197601031
3101,17,851,305,311.25499762224814,547.1963936953035
3102,851,33,927,378.5398226717883,646.6414620965052
3103,6,852,694,377.5904337309784,395.94794701447654
3104,852,21,327,415.9935640406286,868.8319691117342
3105,30,853,894,401.47881876899214,497.35186692643464
3106,853,23,496,304.7950894753063,487.8152128209488
3107,20,854,991,410.7883467709275,570.3494956896704
3108,854,18,323,359.6085045582712,529.8608601543507
3109,26,855,340,321.8799850920668,695.8925056160368
3110,855,47,405,453.4358656807323,424.14971240767017
3111,19,856,651,404.59630302116653,368.70371788138885
3112,856,1,971,341.35210481395234,419.8112557009075
3113,20,857,151,434.3784031272745,846.9709233020569
3114,857,14,185,493.16775501166603,864.9809112440213
3115,14,858,109,399.9954529924837,384.5423662127901
3116,858,22,748,429.5340005423951,553.0529881705177
3117,26,859,277,399.77020474885484,429.0511372710557
3118,859,36,426,333.941047831049,731.0761069939001
3119,14,860,848,392.4656994918565,728.4522136110104
3120,860,5,721,332.5833186003238,502.09146658047416
3121,8,861,924,415.05591897095,378.5258000746122
3122,861,36,879,353.65643910789754,805.2145308389704
3123,30,862,840,449.2509788700411,662.7676281031329
3124,862,23,782,303.67114487582836,487.0665880830132
3125,30,863,866,301.8689906972488,319.78616620955603
3126,863,44,834,436.80497233841436,459.2218398722064
3127,10,864,931,458.49133382785266,484.07656986606077
3128,864,13,972,486.5558249375469,507.10790297737833
3129,4,865,741,398.37137427862945,761.0806773984802
3130,865,4,969,353.8980100266727,445.6289920791499
3131,1,866,628,339.4807467461085,645.3121301796743
3132,866,9,158,329.37931377555583,882.5125187206202
3133,9,867,498,476.91439741165254,428.73391279800137
3134,867,32,233,451.0862201244055,460.24316480945265
3135,8,868,597,464.5272543114441,462.8154211146822
3136,868,19,426,392.96996074081045,622.5138601218291
3137,7,869,735,379.8218599114852,669.2404528255439
3138,869,17,527,308.2500646943461,558.9905125106288
3139,25,870,447,319.10877491295327,695.3200001532132
3140,870,27,899,300.226295024174,347.2908463456704
3141,20,871,400,416.91529455030144,322.870947113095
3142,871,9,641,442.4058714108903,821.3708367604838
3143,28,872,860,365.48811259081333,381.4994570479594
3144,872,1,945,455.23429840804476,882.8905290253864
3145,18,873,561,361.07064270955794,557.5143491760207
3146,873,35,746,425.04230677150304,891.8293029773353
3147,11,874,156,322.62115130034397,796.964138889593
3148,874,8,835,455.4604296287837,874.2642576000309
3149,23,875,170,419.20603218996024,576.2317054050243
3150,875,4,973,370.6009501943673,681.8236234257544
3151,10,876,993,395.0832474208029,896.6700531273507
3152,876,29,215,476.43334489420664,644.9216970948426
3153,25,877,115,372.877262027957,307.2748500526469
3154,877,15,202,443.7616469898329,662.1792599358399
3155,22,878,984,310.00445338331156,393.16596190639837
3156,878,16,602,371.70152623906677,371.00720023072677
3157,16,879,150,457.4500605338726,545.2446220548735
3158,879,42,600,436.1207740238307,773.9848557419
3159,21,880,180,316.9457366580636,673.7837326128574
3160,880,50,831,429.19030622240905,883.736633632617
3161,21,881,751,414.79230350032594,817.8172675501709
3162,881,38,248,315.7054371883146,636.3236114500626
3163,13,882,730,330.9883570675872,809.4207079700839
3164,882,33,873,461.2033009206138,715.7830762642004
3165,9,883,136,385.56469132765,418.4917689912194
3166,883,13,496,334.91679693527203,471.63603099557133
3167,18,884,924,352.6727237996158,425.9188063674727
3168,884,2,560,399.2607206972953,551.0248230647085
3169,11,885,900,446.8809285086494,644.7447020838102
3170,885,40,133,412.5339081368617,878.6335539943561
3171,16,886,907,442.8263987204306,521.9664792326807
3172,886,31,983,336.0774951935426,631.5020857569264
3173,16,887,160,340.0701702896812,894.3191430502908
3174,887,27,383,449.65536405087505,776.436375529653
3175,13,888,832,435.963625043994,798.5534944931103
3176,888,13,608,304.62213369355845,523.8042599271364
3177,19,889,687,411.6768955140444,850.4093409040493
3178,889,38,861,482.05435425078997,678.312685348904
3179,30,890,695,374.01785601399416,311.00303340638993
3180,890,16,777,450.8462646699097,582.9240759528991
3181,26,891,177,324.50382850741875,427.21671030133734
3182,891,15,469,360.92716645871536,625.9320566202965
3183,17,892,779,404.3750220747154,682.1652063663782
3184,892,27,326,415.7874352410714,688.3006632305913
3185,1,893,652,455.28066440442063,486.8035457576499
3186,893,33,260,496.3158059529189,838.8865023990943
3187,28,894,866,377.2272797057143,772.156863537997
3188,894,25,656,316.5470166124482,794.3882334942392
3189,14,895,436,339.78347190305334,347.8431344576768
3190,895,24,215,315.78036589824023,354.812319219862
3191,24,896,152,326.9595656838954,848.2017584656317
3192,896,50,485,413.8301961309143,856.8636536868524
3193,19,897,146,370.7182291914637,778.2930634894991
3194,897,20,686,448.3612950492344,754.0229460668818
3195,5,898,396,346.8056350613749,652.8517475128186
3196,898,49,745,471.49705074724403,300.11111717726567
3197,28,899,728,443.10119092422576,365.77691664206384
3198,899,46,936,367.35852221642136,640.6968667033896
3199,27,900,485,486.498355955536,750.0554477121834
3200,900,7,453,397.06897942688363,798.1063457997525
3201,31,901,994,426.85053069030744,512.3434003270902
3202,901,20,522,362.4002612216901,845.8941844992362
3203,19,902,473,411.6463500559322,494.8793492282163
3204,902,46,658,306.6835989410119,789.4925106151771
3205,25,903,518,365.0265856800529,582.6662129986523
3206,903,29,991,467.0047176743388,388.44767018039
3207,25,904,917,387.0931050143957,450.1477951577621
3208,904,39,282,448.53214373128424,407.93779124090327
3209,16,905,113,450.2294487902882,860.0252994851812
3210,905,46,428,487.8670031485974,521.1105947030285
3211,4,906,659,452.5938777418047,722.1048864530045
3212,906,17,555,397.9787488768348,319.2991621935788
3213,31,907,494,383.36692304455875,636.1256416445669
3214,907,21,209,352.0422735871507,406.2259767170384
3215,8,908,842,481.8608292812099,304.9338788333349
3216,908,34,862,330.4295773839033,847.33777319976
3217,23,909,815,430.78022927385143,703.3404898803631
3218,909,49,931,423.2540978418383,861.6888627078139
3219,26,910,319,341.6219992841015,486.71616148136667
3220,910,20,385,473.3528004582688,611.5360465137167
3221,17,911,207,302.31443975105407,479.7555933511294
3222,911,31,427,393.8579821874966,369.9617798572805
3223,29,912,518,305.0894286590078,685.6476276451676
3224,912,16,176,392.04132363132305,842.260356839464
3225,5,913,375,404.9868168486935,586.27786043741
3226,913,45,737,455.03815385878113,616.0613443616952
3227,17,914,488,351.6316335316957,322.64839018046
3228,914,50,171,440.5582042755692,571.6608777068404
3229,16,915,825,475.4749041082783,745.7452319722335
3230,915,35,914,463.6805294995647,894.2246577473176
3231,26,916,409,317.3495535607948,502.2016748023551
3232,916,39,839,426.6057810815485,646.9731691040422
3233,15,917,324,481.76480619375934,312.7034182412271
3234,917,15,123,399.40472955544135,319.23811025672495
3235,14,918,180,383.3498121248106,754.3773432427158
3236,918,17,307,344.2553182132368,396.8501926125444
3237,28,919,975,469.40240707781675,796.7472372894385
3238,919,33,290,417.8237471960473,732.4897898849493
3239,17,920,583,333.6282171789494,883.2575959273865
3240,920,34,427,496.2831443667328,502.65359227933743
3241,22,921,247,344.52072730824756,456.72010276434776
3242,921,41,774,363.9236251016142,400.5729383043507
3243,17,922,758,356.97122619215196,314.5441554134338
3244,922,14,421,334.33879862569825,361.5207228675864
3245,6,923,542,318.84207272249876,752.5693998211297
3246,923,27,613,349.8751575991784,834.4000055351443
3247,24,924,462,314.59366658513756,792.6756626911078
3248,924,2,561,303.1125092517432,687.5785574994968
3249,7,925,821,346.46710918480363,674.367344856833
3250,925,36,140,307.8903905845383,308.68238490171905
3251,30,926,955,429.81834810770965,640.2978527480353
3252,926,24,618,306.371352505652,581.5817978160042
3253,23,927,808,379.51837386212935,674.9534818730738
3254,927,14,789,403.8560164790543,814.7711672414018
3255,4,928,376,477.73864295695967,444.1362998373272
3256,928,38,531,310.62412483980023,777.3491019253697
3257,21,929,863,373.248236226723,560.5119551780817
3258,929,9,860,391.0728269123001,786.2817702417558
3259,18,930,751,382.31275438020606,611.2849872506122
3260,930,49,151,380.92117658937264,567.2866098500075
3261,8,931,313,392.3668869121217,312.71534773671164
3262,931,9,556,395.1241228616518,554.6377756491214
3263,19,932,536,408.42750186123334,713.7814451490726
3264,932,11,203,387.931146811833,567.7720010846108
3265,16,933,138,407.7166771708407,450.2660410521622
3266,933,40,138,398.95887098837466,809.4793487931064
3267,4,934,931,334.1120756013037,381.7401909274354
3268,934,18,467,404.00390925790475,707.9871291904569
3269,20,935,915,392.1841545839319,746.177207160448
3270,935,21,254,340.2922991586321,440.51665537008773
3271,19,936,910,334.41997052997243,483.25901560981936
3272,936,42,211,331.92598665055283,423.10970003709645
3273,11,937,947,333.43917090945365,317.07443510635346
3274,937,21,535,495.19662387848996,498.7282887738728
3275,8,938,362,414.0774650735062,843.8125266573877
3276,938,23,256,424.5031736825432,489.0338979645596
3277,1,939,640,318.2489682608511,707.3672545684019
3278,939,3,456,493.0063245819838,456.238415247043
3279,22,940,984,409.1216928854301,724.0743026380887
3280,940,50,932,352.3505738074047,607.5545551603777
3281,5,941,683,472.10229731748905,584.2560922432322
3282,941,6,543,416.12395209647076,763.8540849702672
3283,18,942,731,466.28332438606225,464.74338933061296
3284,942,44,717,342.80142263477484,585.315912975716
3285,4,943,758,353.34068612744284,880.1910108168225
3286,943,20,301,457.46516749147906,890.4989756899289
3287,2,944,597,364.4890580369708,855.6855799577586
3288,944,44,461,484.487122200754,699.7620821525086
3289,23,945,411,478.9046473821945,410.55904570244627
3290,945,43,692,436.30520597733005,708.0658190599663
3291,1,946,144,488.4668989870074,793.8525174041283
3292,946,35,335,394.2165701409026,538.7718337208
3293,26,947,495,390.26734503081946,530.5165109555865
3294,947,42,950,495.85237312172853,353.17978484974844
3295,27,948,127,396.0473426942053,674.2453472997247
3296,948,42,504,372.0926058298511,558.2531448527801
3297,26,949,669,374.94620450715195,855.317592988137
3298,949,20,508,321.79999797259524,364.8740114862576
3299,5,950,873,319.7314753465618,671.4558571626718
3300,950,23,366,431.51366115692247,829.8716440048651
3301,31,951,879,370.8039276064022,792.5457804423696
3302,951,36,500,371.81415580863023,327.29192488336474
3303,7,952,370,482.24686206293427,792.376436051422
3304,952,3,385,499.58302688245755,455.1505329316643
3305,14,953,396,481.6069752671443,441.41226859842567
3306,953,13,957,383.4774255401093,478.5280568059982
3307,17,954,824,338.56055893532135,533.6208062288404
3308,954,40,974,385.42131256740845,632.8162113882347
3309,21,955,354,458.03327737869245,553.655266252943
3310,955,49,561,491.1242759562712,317.1787163013917
3311,26,956,543,348.46212127748953,548.4406954606899
3312,956,32,476,398.26981805375704,823.4793139551234
3313,30,957,927,415.9923961070222,353.4019067896078
3314,957,2,950,333.28285686218794,771.8204315770188
3315,18,958,113,383.40974566418015,510.28212139075674
3316,958,30,385,325.3088917426816,639.3869294308731
3317,30,959,668,440.95916722643733,843.0468766766887
3318,959,34,115,397.61845205299517,856.4537018896574
3319,14,960,386,397.5196876099122,646.9974616225825
3320,960,20,478,453.0306321697094,582.2083552278802
3321,25,961,742,424.5252054723839,691.6558535856752
3322,961,40,905,331.3418591525838,744.9103513961942
3323,30,962,219,311.5143730605594,766.4673769520466
3324,962,33,772,366.0761868659275,568.8450909489807
3325,28,963,561,367.6571184419818,784.8466006203753
3326,963,21,191,494.1200135714917,632.958986624606
3327,31,964,370,326.2430965863373,654.9057192809896
3328,964,35,625,310.60515420596215,445.80114847727145
3329,19,965,495,309.9249255487051,813.0531983436217
3330,965,10,979,386.884651872641,507.8597093825495
3331,15,966,518,465.0429891503686,385.6331123811228
3332,966,21,799,413.8213960725608,447.59556004275254
3333,7,967,300,461.8685657477405,582.3227608741649
3334,967,44,325,449.10061707055456,603.1992200015281
3335,24,968,251,425.23589058490296,472.07743751312387
3336,968,38,143,421.7368441207002,539.6409952446801
3337,17,969,942,330.6226891544397,461.5622545831246
3338,969,22,142,422.03571524732837,392.38447784629744
3339,15,970,631,490.068695302781,343.4533877164109
3340,970,4,379,338.7086746479145,632.3041753372418
3341,28,971,253,331.45470681527866,685.6511483757281
3342,971,6,458,389.6453164216449,660.615526493214
3343,30,972,920,456.18896379009743,804.2697489832833
3344,972,43,970,320.715313220603,802.6374591735938
3345,4,973,222,316.5854305019452,685.0652426646068
3346,973,11,768,481.57812008256656,517.9135176545095
3347,24,974,542,400.14698122883965,573.5677114611967
3348,974,39,800,438.74825973966574,755.7371003483449
3349,6,975,453,330.80326507487325,459.093737823189
3350,975,7,572,435.4163943902216,585.5890142095323
3351,25,976,953,445.78042715815,871.4947802605947
3352,976,45,522,480.5802022326742,788.651518328805
3353,2,977,593,350.3576906693769,522.1921052703133
3354,977,41,748,384.92623195805817,576.5832313533892
3355,5,978,172,303.3614559642285,612.1276132540975
3356,978,3,538,488.4284964560809,407.4715704941731
3357,7,979,630,404.80753397351737,643.259890182975
3358,979,47,401,461.18563068307174,379.3269136921798
3359,19,980,409,387.0872257804071,476.7893418375003
3360,980,28,886,397.4499120690902,513.2620084347188
3361,19,981,580,438.9343459193915,761.6912323893522
3362,981,43,168,309.88948733586943,809.251620339141
3363,26,982,781,462.91075740399936,620.1630606733856
3364,982,18,397,305.11579663903365,778.0252005255434
3365,16,983,456,442.1859273495767,482.28427544182057
3366,983,34,784,392.5126616627599,660.8305336612386
3367,30,984,212,343.04412905327575,339.5573336144894
3368,984,41,506,312.42515414401913,759.9343766200519
3369,21,985,844,476.34253429305943,683.7372588203764
3370,985,25,637,333.42648346271756,719.0882806889324
3371,15,986,266,366.02235957104824,493.3784840417451
3372,986,9,335,472.25726655095275,434.3437211480883
3373,28,987,907,419.82373696402163,895.2758828113657
3374,987,4,302,325.3124273013518,795.9850822280896
3375,3,988,998,389.0917376741868,728.442705685401
3376,988,30,824,308.6255576437657,644.3702537959551
3377,8,989,754,379.630988916955,481.4301636674561
3378,989,38,543,367.1573167005672,301.9045789107019
3379,18,990,540,418.4246472702037,791.7107512260427
3380,990,12,302,313.28208407454656,402.5161196318789
3381,9,991,484,364.1398570082646,695.2716706085478
3382,991,21,122,398.9179556019627,426.75823938526077
3383,23,992,610,408.7187936930339,580.7912196623652
3384,992,23,318,429.9020987003847,343.83106608639633
3385,23,993,126,442.0058695350458,312.0141207118239
3386,993,31,963,366.90419482865946,305.2991060536407
3387,31,994,285,488.1892386541309,612.6893433030543
3388,994,41,492,408.78728245805365,535.1058077597114
3389,22,995,883,350.30911062658896,506.0523696784043
3390,995,38,709,370.85314426552515,843.5711515167866
3391,14,996,654,495.29655524017414,841.1029898650027
3392,996,48,297,464.74485722739746,545.9030868657564
3393,7,997,619,394.4561928657602,632.3016495013323
