ID_Tuberia,ID_Nodo_Inicio,ID_Nodo_Final,Longitud_(km),Costo_de_energia,Flujo_Necesario_(m3),Mano_de_obra,Material,Costo_de_Operacion
2659,630,33,79,2147.77,3584.74,12975.98,TP,325567.768
2660,6,631,39.7,2947.54,1955.08,6922.21,TC,96485.299
2661,631,42,82.5,2826.93,3767.19,10366.66,TC,337463.423
2662,20,632,33.9,2430.45,2574.21,6952.44,TD,100820.073
2663,632,37,41.2,2736.18,942.53,6925.89,TD,52649.84
2664,29,633,62.1,2327.35,2007.13,12494.11,TD,146960.699
2665,633,45,44.9,2198.24,1398.11,11270.84,TD,83006.723
2666,22,634,95.4,2915.17,4267.94,10881.58,TC,435104.28
2667,634,22,53,2005.37,2431.43,9152.85,TC,151922.715
2668,19,635,96.4,2437.52,4290.89,8237.61,TP,441615.907
2669,635,26,81.7,2108.48,1782.92,8266.79,TP,173400.093
2670,28,636,57.5,2245.59,3787.87,7214.21,TD,231590.851
2671,636,44,78.3,2668.23,1308.65,10896.45,TC,130197.36
2672,30,637,18.4,2765.59,2083.68,8843.19,TP,68519.191
2673,637,30,47.4,2482.9,3134.49,9619.04,TP,180876.75
2674,12,638,29.9,2485.64,3409.92,10903.44,TC,129520.16
2675,638,6,34.4,2480.14,4005.43,15026.45,TC,174827.767
2676,18,639,27,2566.78,3104.1,13214.37,TC,116770.531
2677,639,11,79.5,2081.97,1306.88,10462.28,TC,130042.174
2678,11,640,29.4,2199.85,1307.98,14072.42,TD,63170.334
2679,640,26,29.6,2250.79,4087.18,18363.56,TP,180158.354
2680,6,641,90.5,2151.52,3120.17,17747.23,TP,339543.318
2681,641,14,91.6,2961.61,2114.52,17061.93,TD,223950.73
2682,17,642,33.9,2821.06,1307.08,8185,TD,60227.072
2683,642,41,72.5,2204.2,2840.03,15440.48,TP,255971.863
2684,25,643,51.7,2672.86,3974.67,12836.75,TC,237687.824
2685,643,16,25.2,2329.56,2136.95,18742.26,TC,99287.898
2686,28,644,65.3,2780.82,1988.22,16115.41,TC,169677.029
2687,644,7,42.8,2499.11,2473.46,17794.61,TD,136834.574
2688,31,645,18.2,2534.12,3730.84,7864.52,TD,83018.64
2689,645,50,21.1,2883.62,2400.37,11685.37,TC,80407.778
2690,24,646,47.9,2584.71,1517.17,10552.51,TP,107969.934
2691,646,13,25.9,2430.78,901.36,17929.27,TP,81356.741
2692,17,647,66.3,2257.88,1783.18,13992.88,TC,152666.338
2693,647,28,30.6,2980.75,1090.53,13452.84,TD,57875.512
2694,14,648,87.5,2065.36,1094.46,7934.03,TP,122426.103
2695,648,19,79.8,2236.86,2226.72,18851.79,TC,223288.233
2696,4,649,99.8,2942.73,4431.69,11949.87,TP,482269.989
2697,649,48,16.4,2776.92,3097.14,7802.48,TD,66053.984
2698,23,650,87.3,2562.84,4436.01,13863.63,TC,421712.862
2699,650,29,89.3,2526.26,1211.64,17675.46,TD,139006.448
2700,18,651,68.3,2926.39,2089.95,12814.78,TP,185395.793
2701,651,44,87.3,2327.28,4209.84,6649.63,TD,380485.72
2702,26,652,95.8,2590.31,4124.51,7570.42,TD,409831.04
2703,652,43,10.5,2149.59,2709.35,9528.58,TP,60136.363
2704,20,653,81.4,2429.47,3805.95,16695.31,TC,350633.013
2705,653,6,84.6,2633.97,1552.71,9981.61,TC,156950.939
2706,27,654,48.9,2934.43,3535.17,14532.11,TC,209228.096
2707,654,13,74.9,2885.99,4081.75,16009.69,TP,358239.104
2708,25,655,29.3,2674.81,1882.68,16626.86,TP,109380.6
2709,655,3,98.4,2396.9,2254.1,7034,TD,235454.74
2710,15,656,89.4,2971.93,3551.52,16837.47,TD,347417.77
2711,656,41,59.5,2192.23,2271.82,10369.6,TD,153956.88
2712,14,657,25.4,2250.86,3126.78,14608.52,TC,115270.668
2713,657,14,20.2,2176.04,4477.43,11040.67,TP,126846.203
2714,24,658,75.8,2365.5,1708.77,8106.02,TC,150534.112
2715,658,9,30.7,2766.1,3924.45,9004.4,TC,143956.835
2716,3,659,94.4,2566.98,4400.55,8413.23,TC,437329.329
2717,659,23,47.3,2782.9,3957.07,18399.04,TD,219390.775
2718,23,660,13.5,2097.17,4078.09,11699.33,TP,93419.308
2719,660,39,56.6,2725.02,4198.2,7130.23,TC,256742.669
2720,6,661,42.8,2751.73,1087.93,8565.59,TC,69015.991
2721,661,12,27.8,2454.6,3351.63,8504.69,TD,109237.418
2722,29,662,56.8,2165.99,3814.03,13695.37,TP,261258.541
2723,662,39,75.5,2077.3,977.8,7256.86,TD,87512.176
2724,28,663,59.3,2949.14,4134.21,16993.94,TD,275298.097
2725,663,27,81.2,2584.77,3298.5,12814.07,TD,290925.482
2726,9,664,36.2,2679.54,2182.62,17437.14,TP,135745.518
2727,664,40,92.5,2798.43,3383.62,14034.38,TP,359289.858
2728,1,665,71.3,2516.53,3483.84,15045.25,TP,297554.597
2729,665,33,56.8,2361.05,2161.21,7907.58,TD,137769.906
2730,19,666,84.8,2561.53,2015.48,8276.51,TP,199131.415
2731,666,29,57.1,2783.33,974.25,9360.64,TP,87430.989
2732,21,667,69.7,2973.62,1632.79,8385.64,TP,142774.567
2733,667,21,53.7,2132.54,939.37,18185.65,TP,108952.224
2734,10,668,43.1,2709.08,4347.58,18362.39,TC,232323.275
2735,668,21,89.1,2811.49,3172.71,15670.81,TP,334079.462
2736,13,669,11.1,2978.17,2664.24,12711.8,TD,52890.114
2737,669,37,33.8,2520.55,3023.99,16029.25,TP,154422.087
2738,8,670,92.8,2828.72,3401.83,17679.78,TC,359182.038
2739,670,25,34,2697.44,1163.69,7429.75,TD,54150.5
2740,9,671,22.6,2985.93,1588.18,17643.51,TP,93573.679
2741,671,14,22.6,2812.21,3792.44,13247.48,TD,109717.322
2742,1,672,88.1,2885.44,1109.16,13393.22,TC,131406.842
2743,672,40,37.4,2178.29,4170.6,15039.63,TD,182222.138
2744,15,673,62.4,2079.68,1505.74,10936.23,TC,121191.185
2745,673,29,22.1,2717.56,3670.58,11064,TP,118135.778
2746,14,674,58.9,2625.78,3431.41,11686.8,TP,240964.909
2747,674,4,81.1,2463.64,1568.78,12087.82,TC,157493.684
2748,20,675,88.7,2500.38,1519.6,17852.02,TP,192630.162
2749,675,43,38,2400.67,1090.7,16335.81,TD,69984.566
2750,5,676,63,2156.53,2171.02,7235.47,TD,150507.542
2751,676,16,41.1,2783.44,3146.29,17113.29,TP,185147.158
2752,2,677,13,2250.22,4259.69,8840.2,TP,85030.81
2753,677,18,57.1,2040.03,3016.96,7355.73,TC,191226.625
2754,26,678,25.2,2099.37,2791.4,16426.18,TP,123363.808
2755,678,31,42.9,2026.11,4023.73,12413.63,TD,194505.935
2756,2,679,89.9,2817.2,4439.71,7494,TD,413937.529
2757,679,3,53.9,2182.32,4124.54,16045,TD,250167.026
2758,24,680,82,2009.35,3038.06,14116,TP,294889.87
2759,680,11,18.1,2905.83,2090.2,14144.06,TC,73269.788
2760,1,681,40.1,2477.45,1449.66,16843.98,TC,99349.97
2761,681,26,61.5,2126.4,3260.79,15579.9,TP,250962.675
2762,25,682,49,2669.59,1197.95,7027.33,TD,72612.868
2763,682,10,82,2308.85,1896.33,10270.52,TP,189646.522
2764,21,683,90.4,2030.9,4483.16,13728.25,TD,429273.764
2765,683,14,89.3,2122.6,3480.67,18159.07,TP,369239.548
2766,29,684,63.4,2194.21,3494.81,16943.79,TP,276290.913
2767,684,43,57.3,2612.39,1945.12,12685.54,TC,143244.508
2768,20,685,36.2,2059.76,1982.53,9513.57,TP,103319.413
2769,685,26,51.7,2711.18,2661.89,12490.85,TD,160316.253
2770,10,686,99.5,2149.6,3254.67,6603.91,TD,336555.521
2771,686,45,50.1,2301.81,3797.55,14113.03,TP,236309.458
2772,10,687,94.6,2046.26,2700.62,15120.08,TP,304397.16
2773,687,24,63,2498.42,1624.78,16389.38,TP,155666.638
2774,9,688,17.8,2669.42,2081.02,9432.92,TC,61407.292
2775,688,48,18.9,2617.57,2281.68,9037.44,TP,73757.386
2776,21,689,71,2457,3992.15,14840.89,TC,320033.697
2777,689,44,79,2692.56,3923.38,17302.44,TP,366277.144
2778,4,690,30,2112.68,3244.9,17950.43,TC,140745.669
2779,690,10,16.9,2546.14,2390.05,13256.64,TP,84033.569
2780,19,691,27.7,2657.61,1747.6,8519.8,TD,64697.81
2781,691,14,46.8,2409.69,4203.92,17900.81,TP,254645.657
2782,23,692,54.4,2005.26,3886.71,11756.67,TC,240482.625
2783,692,26,54.6,2672.78,2240.1,12877.97,TD,145586.992
2784,3,693,50.5,2909.31,1653.97,10705.79,TD,103564.059
2785,693,19,44.6,2834.66,3643.13,16499.13,TC,203266.257
2786,23,694,56.8,2777.93,4335.08,16265.06,TD,275034.57
2787,694,48,21.4,2283.33,1985.24,11349.48,TD,62926.634
2788,4,695,97.4,2973.24,2863.09,7088.05,TC,298140.721
2789,695,34,68.7,2705.34,2622.5,13946.66,TD,205185.746
2790,12,696,74.4,2888.61,1078.11,7715.5,TD,95444.794
2791,696,17,39.2,2124.43,1901.72,16716.77,TP,128493.841
2792,20,697,99.4,2986,1020.56,9988.48,TD,120411.232
2793,697,10,32.5,2482.87,3236.3,10519.21,TD,124493.356
2794,22,698,55.1,2665.86,4339.43,8553.43,TC,261441.342
2795,698,15,19.2,2098.86,2743.81,13121.57,TC,84959.623
2796,2,699,31.6,2146.98,2102.4,7603.03,TD,80747.668
2797,699,35,33.7,2994.56,2057.33,17043.52,TP,125161.493
2798,12,700,67.8,2761.44,2532.27,16240.27,TD,200433.778
2799,700,36,23.9,2052.48,3863.16,9233.72,TP,123006.536
2800,12,701,24.6,2389.07,3526.65,8577.76,TD,102869.076
2801,701,49,69.3,2029.45,3652.16,10808.54,TD,272417.802
2802,11,702,81.8,2171.95,1490.25,17231.94,TC,163707.862
2803,702,8,41.4,2401.5,4134.72,7299.69,TD,185258.412
2804,14,703,44.7,2562.71,3819.14,14449.41,TC,206511.911
2805,703,13,68.2,2386.67,3251.57,16411.56,TP,275019.58
2806,14,704,76.8,2780.77,1588.65,7532.42,TP,148139.592
2807,704,12,36.2,2976.34,1211.63,8910.13,TC,67330.645
2808,5,705,70.7,2329.17,4088.9,7433.74,TP,314458.994
2809,705,44,53.8,2044.7,2256.57,16242.63,TP,173800.319
2810,22,706,94.8,2293.95,1024.3,14257.18,TC,132189.104
2811,706,25,87.6,2892.22,1677.01,18462.25,TD,179337.896
2812,30,707,74.7,2244.7,2734.9,18184.43,TC,248365.919
2813,707,43,30.2,2393.16,1908.96,13741.93,TC,91650.191
2814,21,708,66.7,2242.21,4246.24,12200.74,TD,304987.602
2815,708,31,74.1,2011.86,3009.23,17180.03,TC,264509.872
2816,23,709,77.6,2850.13,912.66,17398.47,TC,113689.027
2817,709,9,45.7,2209.1,3847.28,16127.23,TC,215122.425
2818,10,710,55.5,2189.03,3510.78,14030.32,TP,240531.312
2819,710,45,58.1,2672.58,2774.4,14968.54,TP,210267.694
2820,21,711,34.9,2693.56,2375.66,13434.19,TD,107098.798
2821,711,32,33.5,2347.84,4049.64,16896.87,TC,176873.581
2822,6,712,35.2,2447.47,1703.53,11155.26,TP,96993.032
2823,712,48,96.6,2227.5,967.35,16236.54,TD,121651.974
2824,1,713,63.7,2344.85,3883.32,15009.88,TP,296242.962
2825,713,40,94.4,2643.08,916.84,7659.8,TP,112938.156
2826,14,714,62.2,2158.51,3263.8,14800.35,TD,228847.43
2827,714,5,83.8,2720.47,3720.76,9452.31,TC,336260.471
2828,7,715,53.6,2588.26,4043.35,7679.5,TC,236974.67
2829,715,44,54.3,2380.65,2397.4,9950.48,TC,155445.574
2830,15,716,25.8,2295.38,950.76,11169.92,TC,52515.804
2831,716,39,77.9,2813.67,2650.84,10796.49,TD,226588.49
2832,8,717,80.3,2006.31,2301.2,6897.76,TD,197829.086
2833,717,11,53.7,2953.16,2681.05,14309.18,TP,191284.003
2834,1,718,20.7,2581.53,2827.47,7229.31,TD,72677.055
2835,718,27,23.6,2169.3,3878.05,16186.04,TP,143868.004
2836,7,719,42.1,2357.53,3861.29,8412.17,TD,178377.311
2837,719,49,42.8,2926.66,3362.93,11830.51,TC,174070.237
2838,30,720,63.8,2952.03,1779.69,14840.31,TD,140240.748
2839,720,18,50.9,2525.25,4005.68,9601.39,TD,221776.586
2840,25,721,39.9,2242.86,4232.23,17203.06,TD,198633.733
2841,721,22,35.8,2238.07,3438.55,12463.69,TP,163975.599
2842,12,722,92.4,2389.58,3259.42,13622.58,TD,325356.116
2843,722,19,44.4,2385.11,4465.47,15333.09,TD,225184.922
2844,7,723,49,2793.01,3010.97,18537.84,TD,179991.084
2845,723,46,49.3,2442.25,2761.71,8764.99,TD,152618.537
2846,28,724,84.3,2437.7,2734.08,17612.29,TD,261100.308
2847,724,13,13.4,2247.23,4344.69,18719.17,TP,118495.503
2848,11,725,23.3,2936.03,2944.1,10638.51,TD,88555.176
2849,725,42,15.2,2583.63,2291.05,9531.85,TC,59330.845
2850,17,726,66.6,2799.02,4155.37,12971.94,TC,309382.124
2851,726,15,58.7,2056.95,1124.73,11294.31,TC,94055.514
2852,6,727,86.5,2204.87,4228.4,8783.94,TP,395191.684
2853,727,4,27.3,2172.54,1526.05,17720.15,TC,84590.05
2854,12,728,17.7,2952.25,1080.92,12777.36,TD,42528.31
2855,728,8,15,2462.78,2904.95,9863.44,TD,61818.534
2856,12,729,50,2014.92,3101.39,10427.19,TC,181066.957
2857,729,20,35.5,2326.4,2392.62,17201.42,TC,126827.676
2858,30,730,50.6,2534.98,3442.54,10877.41,TD,194131.36
2859,730,26,94.3,2381.49,2540.26,18030.27,TP,297821.845
2860,14,731,90.2,2988.47,1009.91,13030.05,TD,114930.432
2861,731,31,66.4,2792.96,3003,7432.69,TC,219287.347
2862,17,732,82.7,2324.2,2838.21,15694.85,TC,273142.322
2863,732,31,39.5,2281.86,2758.85,7016.69,TP,133008.174
2864,6,733,12.1,2843.2,3445.76,11472.42,TP,80101.398
2865,733,23,24.2,2390.45,1274.55,7792.35,TD,45702.32
2866,4,734,81.2,2019.96,3588.94,18713.82,TP,351454.73
2867,734,50,78,2948.38,4463.97,12794.46,TC,380565.298
2868,8,735,84.5,2168.79,3025.34,16327.45,TC,295363.155
2869,735,36,22.9,2462.76,2271.14,17676.35,TD,82754.026
2870,23,736,47.1,2346.09,3774.86,9760.15,TC,202590.341
2871,736,5,29.2,2829.88,2425.35,12628.66,TD,93855.956
2872,1,737,43.9,2641.59,1586.11,7947.89,TP,96910.278
2873,737,34,77.9,2069.88,4458.47,8660.15,TC,369303.038
2874,2,738,49.8,2280.12,3003.82,10377.33,TC,175738.215
2875,738,42,85.3,2007.44,2521.43,18957.51,TC,260687.692
2876,27,739,74.7,2203.64,3748.32,13660.34,TC,313621.926
2877,739,25,73.1,2148.59,927.86,16820.47,TP,122118.613
2878,16,740,91.9,2858.41,1330.33,7454.21,TC,142260.42
2879,740,4,94.5,2584.75,3902.39,8494.94,TC,390898.967
2880,29,741,53.8,2451.91,3500.73,12753.13,TD,211196.192
2881,741,22,80.7,2573.33,4171.95,16735.89,TD,366027.119
2882,11,742,13.7,2247.54,2283.04,15225.81,TD,57886.484
2883,742,11,28.1,2822.71,1513.19,9355.99,TP,74346.918
2884,14,743,32.6,2854.59,2322.63,10221.13,TC,102080.927
2885,743,17,53.3,2194.82,1801.52,13134.17,TD,119230.508
2886,4,744,24.7,2640.08,2827.37,13017.74,TP,112831.113
2887,744,21,91.5,2523.74,2559.69,15236.25,TD,261113.375
2888,26,745,69.3,2412.09,4163.33,9815.85,TC,313507.314
2889,745,49,97.7,2376.96,2568.08,10272.91,TD,269715.032
2890,16,746,92.8,2046.15,3776.91,18645.92,TC,395429.014
2891,746,5,18.4,2885.91,2536.92,15826.98,TC,85967.292
2892,17,747,38.1,2049.93,3360.9,10250.96,TD,146501.756
2893,747,46,17.1,2254.29,3273.41,16261.64,TC,95631.373
2894,14,748,91.8,2791.26,3026.05,10765.59,TD,297807.594
2895,748,28,36.4,2606.17,3538.06,15640.6,TD,156416.514
2896,27,749,83.7,2549.44,1721.44,9729.17,TP,176794.395
2897,749,7,47.6,2543.75,1756,12403.41,TC,114657.193
2898,26,750,57.5,2342.34,2067.47,6519.17,TC,136215.956
2899,750,20,55.3,2408.07,3765.62,14028.62,TD,233092.648
2900,17,751,81.2,2739.06,2165.27,6787.07,TC,194169.245
2901,751,32,32.7,2717.06,1671.87,11792.38,TC,84509.683
2902,16,752,88.9,2297.75,1704.06,15366.08,TC,189130.668
2903,752,21,30.5,2767.3,3497.7,12954.93,TP,149607.433
2904,8,753,40.6,2972.11,1324.76,11483.11,TD,75130.342
2905,753,14,13.4,2884.15,1649.82,7081.5,TC,41279.188
2906,18,754,51.4,2178.95,4363.17,14685.92,TD,249943.36
2907,754,23,66.4,2484.33,1551.76,15962.57,TP,155005.161
2908,31,755,67.3,2669.66,3561.87,17726.89,TC,283155.358
2909,755,6,25.1,2095.56,2712.08,7614.89,TP,93774.927
2910,27,756,92.1,2005.91,3085.03,12347.88,TD,305893.781
2911,756,29,33.2,2823.77,1235.55,13263.51,TP,84960.911
2912,24,757,92.7,2151.85,929.11,12612.88,TP,127380.275
2913,757,33,33.8,2659.92,2623.59,7658.53,TP,115078.705
2914,13,758,36.6,2585.18,2237.64,12520.22,TC,113279.31
2915,758,45,26.3,2895.95,2769.32,17620.95,TC,116257.251
2916,28,759,42.8,2728.28,2184.62,18767.6,TD,126258.176
2917,759,18,49.8,2373.88,3648.52,10418.09,TP,216366.255
2918,15,760,95.7,2036.68,3374.37,9965.14,TD,340908.113
2919,760,23,46.9,2354.48,3949.58,7489.4,TC,204815.402
2920,28,761,21.6,2882.77,1249.61,9775.45,TP,60178.241
2921,761,6,52.5,2887.68,2871.41,12544.37,TC,182488.756
2922,6,762,21,2188.46,2983.59,9045.64,TP,92885.334
2923,762,50,13,2545.94,4366.6,7492.57,TC,76544.651
2924,16,763,85.2,2825.41,1429.52,8032.77,TP,149522.101
2925,763,44,94,2536.7,3040.34,6627.84,TC,303572.692
2926,15,764,74.4,2752,1565.27,14156.12,TC,151767.164
2927,764,39,98,2699.4,3034.95,9546.21,TC,322080.783
2928,10,765,19.1,2893.35,1665.37,11030.66,TP,68896.963
2929,765,20,79,2293.84,1445.99,8602.19,TD,130290.554
2930,23,766,48,2357.04,4242.68,7408.76,TC,223045.828
2931,766,33,98.4,2906.65,2617.06,17166.49,TD,287891.738
2932,29,767,63.8,2496.05,1778.95,18679.83,TC,158956.669
2933,767,42,24.2,2528.82,1254.47,13459.84,TP,74612.498
2934,6,768,61,2202.13,2719.93,13953.83,TD,190443.988
2935,768,37,43.6,2652.26,3709.65,7843.15,TP,188706.765
2936,10,769,53,2798.29,2329.86,15413.24,TD,150942.054
2937,769,4,54.7,2344.96,3190.04,18886.88,TP,235389.476
2938,15,770,15.2,2674.39,3596.1,12257.79,TP,95334.259
2939,770,34,45.3,2943.42,1867.49,14979.7,TC,121994.027
2940,14,771,35,2947.09,3938.67,10836.13,TP,174392.543
2941,771,42,79.3,2967.76,2765.6,15394.17,TP,270001.767
2942,13,772,80.6,2710.91,3326.37,17706.56,TC,311541.42
2943,772,24,14.7,2059.95,1462.85,17034.82,TP,76371.787
2944,20,773,46.5,2514.91,3828.98,17717.04,TP,235485.304
2945,773,48,48.2,2532.46,2263.38,7943.35,TC,129897.081
2946,9,774,76.6,2189.81,4328.17,17496.31,TC,373969.145
2947,774,34,61.5,2231.42,1727.96,7504.53,TD,120508.208
2948,5,775,29.8,2368.03,2973.43,9403.61,TC,112604.547
2949,775,4,34.5,2217.75,2715.08,14107.92,TC,128336.226
2950,25,776,77.4,2654.93,2073.54,17103.65,TD,190512.766
2951,776,48,42.6,2381.06,1011.09,16342.66,TP,96115.74
2952,15,777,85.9,2758.44,3304.28,9595.53,TD,301948.94
2953,777,3,97,2243.12,3017.77,15671.12,TP,343547.282
2954,30,778,91.6,2551.81,1934.24,16647.89,TC,218018.341
2955,778,5,31.1,2335.09,2921.48,6558.12,TP,113523.29
2956,3,779,38.9,2419.59,4192.1,14285.99,TD,188349.864
2957,779,35,91.8,2380.52,2185.59,7307.24,TD,214709.266
2958,12,780,25,2723.88,3569.84,18340.03,TC,134151.949
2959,780,13,97.2,2094.18,2697.62,6836.35,TC,280026.449
2960,11,781,70.1,2193.31,3556.05,14860.86,TD,275249.791
2961,781,27,95.3,2041.85,2128.93,8299.05,TP,230655.934
2962,20,782,41.3,2451.48,4377.95,18475.83,TC,225755.224
2963,782,24,90.1,2272.6,1660.94,17697.59,TP,206785.823
2964,28,783,55.2,2615.68,1413.34,12568.82,TP,119595.39
2965,783,13,47.6,2037.75,1677.3,13190.54,TC,112215.472
2966,21,784,54.5,2576.47,1248,14311.98,TC,103510.024
2967,784,46,48.4,2173.8,3937.32,12974.53,TC,222581.507
2968,8,785,82.5,2740.39,3557.58,13328.51,TP,337559.121
2969,785,29,33.2,2687.24,3400.95,15708.9,TC,151729.25
2970,6,786,71.4,2984.14,3161.91,10884.65,TD,246159.954
2971,786,23,55.7,2334.61,1695.52,12680.48,TP,136084.562
2972,15,787,20.4,2471.74,2115.17,8283.91,TC,64674.201
2973,787,11,13.6,2115.6,3900.9,16246.13,TC,92533.939
2974,14,788,18.9,2629.69,3467.24,13750.16,TD,90160.782
2975,788,16,57.5,2163.41,1575.6,6884.13,TC,108593.909
2976,4,789,85.6,2613.82,1300.24,12873.08,TC,143522.448
2977,789,6,48.4,2322.87,2485.35,14946.6,TC,156990.99
2978,16,790,95,2706.89,1386.6,6791.9,TC,150055.26
2979,790,36,42.8,2970.44,2844.42,12153.43,TP,162387.249
2980,10,791,99.6,2823.15,2908.54,17322.6,TP,346213.794
2981,791,46,70.1,2132.47,2075.8,6615.11,TD,158230.226
2982,15,792,36.8,2082.44,2984.17,10350.35,TP,143985.981
2983,792,38,60.2,2838.91,4147.27,18462.32,TC,294967.9
2984,4,793,58.9,2687.96,2384.59,15838.42,TC,179568.677
2985,793,8,52.1,2266.42,2627.01,10684.83,TC,163708.75
2986,26,794,27.5,2379.09,4010.24,11407.16,TC,138897.158
2987,794,43,94.7,2278.69,2435.14,15939.41,TP,282298.619
2988,11,795,67.6,2990.24,2030.82,15707.06,TD,165404.968
2989,795,43,12.8,2655.15,1463.67,16956.12,TD,48519.918
2990,27,796,42.7,2853.22,2566.97,10017.12,TD,128490.231
2991,796,2,65.9,2848.65,1716.49,7755.99,TC,133804.118
2992,17,797,69.6,2680.93,4120.34,13660.65,TC,320876.089
2993,797,38,62.8,2436.96,4119.07,10849.46,TC,286068.314
2994,11,798,90.5,2025.96,1657.13,9528.55,TC,173911.89
2995,798,5,62.9,2448.28,3563.49,14310.24,TP,270953.545
2996,2,799,51.7,2818.03,3157.63,11660.77,TC,192887.272
2997,799,29,61.1,2896.18,1388.39,12935.22,TD,108423.161
2998,26,800,27.3,2094.88,2641.54,9170.12,TP,102636.294
2999,800,1,13.2,2395.86,2765.82,18157.12,TP,95191.756
3000,16,801,42.4,2498.74,2808.66,17026.15,TP,174366.989
3001,801,1,48.4,2871.8,4104.07,7838.41,TD,214050.244
3002,28,802,19.8,2142.59,1752.32,9179.75,TC,57951.951
3003,802,49,83.3,2750.04,2097.32,13939.78,TD,199760.444
3004,6,803,63.2,2550.12,4072.49,6512.96,TP,280121.664
3005,803,19,49.3,2502.88,2786.68,16594.17,TD,166436.876
3006,10,804,72.7,2780.69,2371.12,7736.34,TP,199143.768
3007,804,42,24.7,2326.44,2571.33,9481.12,TC,87644.867
3008,15,805,49.8,2401.84,4278.86,10380.37,TC,239363.919
3009,805,27,22.1,2695.75,2723.48,11390.01,TC,89081.681
3010,19,806,26.8,2983.45,1307.14,9382.29,TP,67099.901
3011,806,7,48.8,2541.79,4031.93,17227.7,TC,238923.684
3012,3,807,49.1,2501.81,3440.72,12639.19,TD,191663.866
3013,807,37,73.6,2321.97,1752.75,15308.86,TD,155818.546
3014,22,808,46.8,2394.34,1546.21,14597.14,TC,108330.39
3015,808,49,12.6,2934.38,1783.79,14148.11,TC,57950.787
3016,10,809,56.9,2534.6,1939.2,7430.94,TC,129966.242
3017,809,17,69.1,2238.82,1442.67,15684.84,TP,150550.321
3018,17,810,34.8,2645.07,4422.27,9905.86,TP,187248.232
3019,810,25,44.7,2571.67,1661.58,11602.6,TC,103530.276
3020,10,811,10.5,2922.83,2497.45,16584.14,TC,67289.577
3021,811,3,47.8,2071.52,4047.84,15510.51,TD,220375.088
3022,13,812,42.2,2315.23,2010.5,10903.16,TP,120958.126
3023,812,32,20.1,2784.95,3624.46,7546.92,TD,87711.668
3024,28,813,81.4,2266.38,3198.07,16747.73,TC,301109.057
3025,813,20,89.5,2223.14,1224.14,11951.71,TD,130906.406
3026,25,814,71,2035.36,1346.43,17096.27,TC,136953.311
3027,814,45,83.3,2403.55,3733.31,10748.84,TC,338110.605
3028,22,815,95.2,2772.99,1731.93,13996.05,TD,190046.406
3029,815,14,83.8,2796.6,2684.21,11567.46,TP,263592.524
3030,12,816,42.2,2216.83,3387.21,15642.36,TD,170184.868
3031,816,14,46.6,2708.1,1604.69,15912.39,TD,102946.478
3032,22,817,19.1,2281.36,3653.43,12945.82,TC,101837.259
3033,817,10,57.2,2029.36,1696.7,16587.96,TP,150503.276
3034,1,818,63.1,2859.65,3312.49,9343.22,TD,226826.921
3035,818,36,45.6,2784.81,1684.49,13364.1,TP,121026.264
3036,9,819,37.5,2316.99,3353.12,14845.74,TP,174080.784
3037,819,45,56.5,2303.62,2053.71,15360.99,TD,142915.819
3038,16,820,11,2185.79,4422.32,17271.72,TC,90556.266
3039,820,43,62.1,2257.15,2760.67,7089.07,TP,195670.874
3040,1,821,60,2486.59,2288,13529.29,TP,181707.389
3041,821,3,39.5,2350.08,2308.68,9376.46,TC,115108.798
3042,16,822,50.6,2919.14,2755.92,17241.58,TP,195817.59
3043,822,46,89.1,2400.73,3045.61,11303.4,TP,308805.121
3044,4,823,72,2860.82,3471.21,10243.29,TP,284542.139
3045,823,45,76,2978.53,4389.7,7025.1,TC,352753.46
3046,17,824,98.2,2374.79,3967,18715.32,TD,421878.702
3047,824,21,94.2,2726.09,1437.51,9662.15,TP,168092.197
3048,16,825,62.7,2343.13,1019.8,8447,TC,85712.69
3049,825,38,28.9,2697.66,3382.84,13126.96,TD,121464.872
3050,3,826,72.1,2797.62,1632.91,9529.51,TC,142448.304
3051,826,48,71.1,2481.66,4246.19,12134.82,TC,332295.855
3052,29,827,56.8,2256.63,2349.81,9250.19,TC,157001.275
3053,827,17,82.3,2287.92,3140.7,18671.68,TP,318649.738
3054,12,828,96.5,2914.03,1652.09,14865.14,TC,196530.537
3055,828,26,82.2,2027.66,3446.16,8165.9,TD,298367.452
3056,2,829,57.9,2661.74,4312.97,11042.09,TP,286613.182
3057,829,45,16,2960.62,975.34,6717.33,TC,34015.919
3058,19,830,84.4,2029.82,2957.4,15219.27,TP,298814.117
3059,830,39,69.2,2895.6,1471.96,16631.42,TD,131365.504
3060,7,831,67.6,2302.73,2036.5,7052.11,TD,151253.506
3061,831,5,86.2,2643.35,1661.93,13180.73,TD,166990.884
3062,12,832,92.2,2641.59,4250.77,16216.57,TC,431860.695
3063,832,27,94,2183.73,1719.07,16104.53,TP,213700.353
3064,5,833,16.9,2811.34,3031.34,9787.83,TP,84383.259
3065,833,42,31.3,2789.06,3964.14,14985.72,TD,150843.794
3066,20,834,64,2129.61,3127.04,6713.82,TD,213002.282
3067,834,30,22.4,2972.76,1015.1,18323.73,TC,67855.579
3068,26,835,63.8,2812.75,1225.34,17295.85,TP,134606.577
3069,835,50,25.2,2987.83,2209.11,18736.92,TD,88636.474
3070,31,836,53.7,2853.45,4227.19,17010.79,TC,268978.37
